Date,Open,High,Low,Close,SMAVG5,SMAVG10,SMAVG30,Volume
2012-01-06,1163.82,1170.66,1150.12,1163.36,1141.4,1127.22,1115.92,642830016
2012-01-13,1163.82,1184.59,1156.97,1176.83,1147.98,1131.21,1116.98,625169984
2012-01-20,1178.2,1197.6,1169.75,1196.68,1166.19,1136.23,1118.76,560160000
2012-01-27,1193.72,1214.03,1188.24,1198.28,1175.73,1145.72,1118.46,751129984
2012-02-03,1199.65,1225.21,1183.22,1222.47,1191.52,1163.14,1118.76,744449984
2012-02-10,1220.19,1235.03,1214.49,1223.84,1203.62,1172.51,1119.91,699089984
2012-02-17,1230.01,1242.79,1218.14,1241.42,1216.54,1182.26,1120.86,793470016
2012-02-24,1247.81,1250.32,1232.75,1244.61,1226.13,1196.16,1123.5,501740000
2012-03-02,1244.61,1257.4,1235.26,1249.64,1236.4,1206.06,1129.04,726680000
2012-03-09,1248.27,1254.97,1222.02,1253.14,1242.53,1217.03,1135.33,726390016
2012-03-16,1253.14,1284.08,1247.18,1282.25,1254.21,1228.92,1144.19,751270016
2012-03-23,1281.1,1290.96,1265.74,1278.12,1261.55,1239.05,1151.34,625150016
2012-03-30,1277.89,1301.73,1271.02,1286.6,1269.95,1248.04,1158.97,689040000
2012-04-06,1290.27,1299.9,1257.95,1274.68,1274.96,1255.68,1166.56,591880000
2012-04-13,1260.7,1273.08,1240.07,1251.53,1274.64,1258.58,1171.57,840620032
2012-04-20,1252.45,1274.45,1246.26,1260.93,1270.37,1262.29,1179.37,761449984
2012-04-27,1258.18,1286.37,1241.45,1282.25,1271.2,1266.37,1188,719859968
2012-05-04,1283.85,1294.4,1248.32,1249.24,1263.73,1266.84,1194.65,712700032
2012-05-11,1241.45,1256.35,1227.92,1237.78,1256.35,1265.65,1198.98,865560000
2012-05-18,1234.11,1238.7,1182.54,1183.45,1242.73,1258.68,1201,1150000000
2012-05-25,1184.37,1219.21,1180.24,1205.69,1231.68,1251.03,1202.39,883169984
2012-06-01,1212.11,1223.34,1167.64,1168.1,1208.85,1240.03,1203.43,764680000
2012-06-08,1169.01,1219.05,1157.09,1218.13,1202.63,1233.18,1205.81,879590016
2012-06-15,1231.95,1236.55,1195.09,1232.41,1201.55,1228.95,1210.12,923969984
2012-06-22,1239.55,1250.38,1213.98,1222.5,1209.36,1226.05,1215.92,810520000
2012-06-29,1221.35,1252.68,1200.16,1249.91,1218.21,1224.95,1219.92,777590016
2012-07-06,1251.99,1266.96,1236.78,1245.54,1233.7,1221.27,1223.3,487340000
2012-07-13,1243.23,1249.91,1216.05,1245.54,1239.18,1220.9,1227.97,686630016
2012-07-20,1245.08,1267.88,1234.02,1251.53,1243,1222.28,1231.33,622489984
2012-07-27,1248.99,1276.17,1217.43,1273.87,1253.28,1231.32,1235.68,840929984
2012-08-03,1270.88,1281.24,1243.23,1279.86,1259.27,1238.74,1239.56,723030016
2012-08-10,1281.01,1293.45,1278.25,1292.3,1268.62,1251.16,1243.41,475710016
2012-08-17,1290.46,1305.43,1284.7,1304.05,1280.32,1259.75,1246.99,455720000
2012-08-24,1303.82,1312.8,1285.62,1298.98,1289.81,1266.41,1250.35,528030016
2012-08-31,1299.21,1304.74,1285.62,1294.6,1293.96,1273.62,1252.75,458460000
2012-09-07,1295.76,1325.7,1284.93,1325.24,1303.03,1281.15,1256.13,486430016
2012-09-14,1323.86,1359.26,1309.81,1350.93,1314.76,1291.69,1259.78,658110016
2012-09-21,1350.7,1353.94,1336.58,1344.45,1322.84,1301.58,1263.11,608819968
2012-09-28,1342.83,1349.08,1318.52,1328.01,1328.65,1309.23,1265.72,637880000
2012-10-05,1326.62,1357.41,1321.99,1347.69,1339.26,1316.61,1268.87,619769984
2012-10-12,1349.31,1349.31,1314.82,1316.21,1337.46,1320.25,1270,599320000
2012-10-19,1318.06,1351.62,1311.58,1318.52,1330.98,1322.87,1271.35,679089984
2012-10-26,1318.99,1327.09,1291.21,1303.24,1322.74,1322.79,1271.91,718289984
2012-11-02,1302.09,1325.47,1289.82,1301.39,1317.41,1323.03,1272.8,342140000
2012-11-09,1298.85,1325.7,1262.5,1273.85,1302.64,1320.95,1273.54,852320000
2012-11-16,1273.38,1283.57,1240.98,1259.03,1291.21,1314.33,1273.48,829809984
2012-11-23,1259.96,1303.24,1259.49,1301.16,1287.74,1309.36,1274.11,418420000
2012-11-30,1299.31,1314.36,1280.56,1309.73,1289.03,1305.88,1276.12,693510016
2012-12-07,1308.57,1318.52,1293.29,1311.11,1290.98,1304.19,1278.57,611529984
2012-12-14,1311.11,1332.18,1306.25,1310.6,1298.33,1300.48,1282.81,670710016
2012-12-21,1316.18,1344.78,1293.86,1326.18,1311.76,1301.48,1286.82,886760000
2012-12-28,1324.55,1325.72,1285.49,1287.12,1308.95,1298.34,1290.79,477550016
2013-01-04,1291.07,1360.59,1286.66,1355.71,1318.15,1303.59,1295.38,697590016
2013-01-11,1358.03,1368.5,1344.78,1364.54,1328.83,1309.9,1299.78,566670016
2013-01-18,1364.08,1377.33,1354.55,1375.47,1341.81,1320.07,1304.88,591329984
2013-01-25,1374.54,1394.3,1371.75,1391.05,1354.78,1333.27,1309.58,510040000
2013-02-01,1391.05,1404.77,1386.63,1401.28,1377.61,1343.28,1314.78,596649984
2013-02-08,1402.44,1408.95,1385.93,1406.63,1387.79,1352.97,1320.14,677369984
2013-02-15,1407.56,1415.46,1402.91,1410.81,1397.05,1362.94,1325.45,517549984
2013-02-22,1409.88,1422.9,1390.35,1408.49,1403.65,1372.73,1329.94,545289984
2013-03-01,1409.42,1417.79,1378.03,1410.35,1407.51,1381.14,1334.29,880700032
2013-03-08,1408.72,1443.87,1401.51,1440.83,1415.42,1396.52,1339.24,524729984
2013-03-15,1439.43,1454.13,1437.1,1449.23,1423.94,1405.87,1344.08,546979968
2013-03-22,1440.37,1451.33,1426.84,1447.83,1431.35,1414.2,1349.04,647800000
2013-03-29,1445.96,1459.49,1435.7,1457.86,1441.22,1422.44,1354.48,441060000
2013-04-05,1458.09,1462.76,1430.34,1442.23,1447.6,1427.55,1358.38,646419968
2013-04-12,1441.77,1486.08,1439.43,1475.82,1454.59,1435.01,1362.55,550710016
2013-04-19,1476.05,1476.75,1428.01,1443.63,1453.47,1438.71,1365.85,908870016
2013-04-26,1444.57,1481.65,1439.2,1470.69,1458.05,1444.7,1370.61,596460032
2013-05-03,1470.45,1505.9,1468.12,1500.54,1466.58,1453.9,1375.7,584070016
2013-05-10,1500.3,1522.69,1499.37,1520.13,1482.16,1464.88,1382.5,464600000
2013-05-17,1516.4,1553.95,1512.67,1551.38,1497.27,1475.93,1390.26,561280000
2013-05-24,1550.91,1572.6,1523.16,1539.72,1516.49,1484.98,1398.15,787550016
2013-05-31,1539.25,1560.48,1517.1,1519.66,1526.29,1492.17,1405.42,588689984
2013-06-07,1520.13,1535.29,1489.34,1528.52,1531.88,1499.23,1413.91,926320000
2013-06-14,1526.66,1537.85,1490.47,1515.51,1530.96,1506.56,1422.46,747320000
2013-06-21,1515.75,1544.07,1470.57,1483.21,1517.33,1507.3,1428.53,1050000000
2013-06-28,1482.98,1511.77,1454.42,1497.49,1508.88,1512.69,1434.79,809329984
2013-07-05,1498.43,1526.99,1491.87,1523.71,1509.69,1517.99,1441.87,484449984
2013-07-12,1524.88,1567.72,1522.54,1563.97,1516.78,1524.33,1450.32,588609984
2013-07-19,1563.74,1582.93,1559.76,1582,1530.08,1530.52,1458.85,458480000
2013-07-26,1582.47,1587.62,1564.21,1579.19,1549.27,1533.3,1468.58,492140000
2013-08-02,1579.19,1596.51,1569.82,1595.57,1568.89,1538.88,1476.58,509009984
2013-08-09,1594.4,1596.51,1573.57,1578.95,1579.94,1544.81,1483.72,420460000
2013-08-16,1577.78,1586.68,1544.54,1545.95,1576.33,1546.56,1489.41,513030016
2013-08-23,1545.95,1556.95,1527.69,1555.78,1571.09,1550.58,1494.9,537630016
2013-08-30,1555.08,1561.4,1521.37,1527.45,1560.74,1555.01,1499.1,610569984
2013-09-06,1535.88,1558.12,1526.99,1548.29,1551.28,1560.09,1503.83,462609984
2013-09-13,1546.88,1582.93,1546.88,1581.06,1551.71,1565.82,1509.5,443889984
2013-09-20,1591.4,1623.12,1586.46,1600.33,1562.58,1569.46,1515.9,691660032
2013-09-27,1604.09,1605.03,1579.18,1585.29,1568.48,1569.79,1521.73,504540000
2013-10-04,1574.48,1590.69,1563.43,1583.64,1579.72,1570.23,1526.49,658019968
2013-10-11,1576.12,1598.21,1541.58,1597.04,1589.47,1570.38,1531.41,744280000
2013-10-18,1582.94,1635.81,1579.88,1632.29,1599.72,1575.71,1537.56,696969984
2013-10-25,1633.7,1650.38,1630.41,1648.74,1609.4,1585.99,1543.93,500230016
2013-11-01,1648.5,1666.83,1642.16,1649.44,1622.23,1595.36,1550.83,588979968
2013-11-08,1648.74,1668.01,1632.29,1660.02,1637.51,1608.61,1556.97,552560000
2013-11-15,1660.96,1688.22,1648.97,1685.87,1655.27,1622.37,1565.05,456700000
2013-11-22,1685.87,1695.03,1668.01,1693.15,1667.44,1633.58,1572.46,497729984
2013-11-29,1693.86,1703.73,1690.57,1695.74,1676.84,1643.12,1578.97,280860000
2013-12-06,1697.85,1700.44,1671.06,1696.68,1686.29,1654.26,1584.85,573980032
2013-12-13,1698.09,1702.79,1665.39,1668.22,1687.93,1662.72,1588.75,505060000
2013-12-20,1668.22,1714.92,1654.55,1711.62,1693.08,1674.18,1594.48,754369984
2013-12-27,1713.97,1735.67,1713.74,1732.37,1700.92,1684.18,1601.57,256150000
2014-01-03,1731.9,1741.8,1717.28,1721.99,1706.18,1691.51,1608.02,344129984
2014-01-10,1720.58,1738.03,1714.21,1733.55,1713.55,1699.92,1615.29,483460000
2014-01-17,1734.25,1741.09,1706.9,1730.25,1725.95,1706.94,1623.52,533570016
2014-01-24,1730.01,1739.44,1679.07,1680.96,1719.82,1706.45,1629.64,491070016
2014-01-31,1680.72,1699.12,1661.38,1675.77,1708.5,1704.71,1634.71,821520000
2014-02-07,1676.71,1692.28,1633.79,1691.81,1702.47,1704.32,1638.97,887740032
2014-02-14,1691.33,1734.49,1684.97,1730.95,1701.95,1707.75,1643.93,501790016
2014-02-21,1729.54,1739.91,1714.21,1730.25,1701.95,1713.95,1648.97,430100000
2014-02-28,1731.19,1760.67,1725.53,1752.18,1716.19,1718.01,1654.19,574550016
2014-03-07,1741.33,1780.48,1728.36,1771.51,1735.34,1721.92,1660.61,620700032
2014-03-14,1769.16,1775.52,1734.7,1735.65,1744.11,1723.29,1666.93,587710016
2014-03-21,1734.94,1777.07,1726.65,1758.37,1749.59,1725.77,1673.68,656800000
2014-03-28,1756.95,1769.5,1736.59,1752.22,1753.98,1727.97,1681.17,589129984
2014-04-04,1756.48,1791.99,1756.48,1761.21,1755.79,1735.99,1688.27,514529984
2014-04-11,1762.16,1768.31,1711.26,1715.52,1744.59,1739.97,1692.75,693929984
2014-04-18,1710.08,1764.76,1707.48,1759.32,1749.33,1746.72,1698.05,499929984
2014-04-25,1760.5,1782.52,1754.58,1761.21,1749.9,1749.74,1703.92,416540000
2014-05-02,1762.87,1785.83,1746.06,1774.94,1754.44,1754.21,1710.29,511870016
2014-05-09,1775.89,1784.65,1756,1773.99,1757,1756.39,1716.19,445129984
2014-05-16,1774.47,1797.67,1760.26,1775.18,1768.93,1756.76,1720.96,478169984
2014-05-23,1776.6,1798.38,1765.71,1796.25,1776.31,1762.82,1725.87,386280000
2014-05-30,1797.19,1820.16,1796.25,1819.44,1787.96,1768.93,1731.54,279430016
2014-06-06,1819.21,1846.19,1812.11,1845.72,1802.12,1778.28,1737.73,356030016
2014-06-13,1845.72,1850.93,1822.45,1832.67,1813.85,1785.42,1742.62,379390016
2014-06-20,1832.43,1859.76,1823.88,1856.43,1830.1,1799.52,1748.07,464040000
2014-06-27,1855.96,1862.85,1840.27,1855.24,1841.9,1809.11,1753.38,405400000
2014-07-04,1855.01,1880.19,1851.44,1879.48,1853.91,1820.94,1759.48,266390000
2014-07-11,1879,1879.48,1848.83,1865.22,1857.81,1829.96,1766.04,406120000
2014-07-18,1865.46,1879.96,1846.21,1873.78,1866.03,1839.94,1771.45,519809984
2014-07-25,1872.59,1887.32,1861.9,1873.78,1869.5,1849.8,1776.16,334609984
2014-08-01,1873.06,1881.38,1815.56,1823.4,1863.13,1852.52,1779.54,626689984
2014-08-08,1824.35,1841.46,1796.55,1828.39,1852.92,1853.41,1782.7,591600000
2014-08-15,1828.16,1863.8,1827.92,1855.72,1851.01,1854.41,1786.89,414540000
2014-08-22,1858.81,1893.26,1858.81,1889.22,1854.1,1860.07,1793.83,351220000
2014-08-29,1891.36,1904.43,1888.98,1902.29,1859.81,1864.65,1801.38,283260000
2014-09-05,1899.91,1911.32,1889.7,1906.57,1876.44,1869.79,1808.54,317300000
2014-09-12,1907.04,1907.28,1881.08,1886.32,1888.02,1870.47,1813.72,404289984
2014-09-19,1883.46,1922.35,1877.97,1912.09,1899.3,1875.16,1819.78,560510016
2014-09-26,1910.42,1911.37,1867,1885.61,1898.58,1876.34,1824.23,598070016
2014-10-03,1884.42,1887.76,1830.5,1870.58,1892.23,1876.02,1827.53,683070016
2014-10-10,1871.29,1880.84,1806.64,1807.6,1872.44,1874.44,1829.93,871769984
2014-10-17,1805.45,1818.81,1730.06,1794.95,1854.17,1871.09,1831.15,1310000000
2014-10-24,1797.82,1871.53,1786.6,1870.1,1845.77,1872.53,1835.07,709649984
2014-10-31,1870.58,1924.49,1855.55,1919.48,1852.54,1875.56,1840.35,592480000
2014-11-07,1919.25,1940.48,1903.98,1933.32,1865.09,1878.66,1847.61,475409984
2014-11-14,1933.08,1950.26,1928.55,1944.77,1892.53,1882.48,1853.79,376710016
2014-11-21,1945.25,1977.46,1932.61,1967.44,1927.02,1890.59,1860.67,454049984
2014-11-28,1967.91,1980.32,1966.48,1971.73,1947.35,1896.56,1867.23,265050000
2014-12-05,1968.87,1983.9,1954.55,1981.03,1959.66,1906.1,1874.13,429769984
2014-12-12,1980.8,1982.46,1905.31,1906.03,1954.2,1909.65,1878.49,754969984
2014-12-19,1906.03,1988.14,1878.26,1979.28,1961.1,1926.81,1884.59,1210000000
2014-12-26,1977.37,2000.11,1976.41,1995.8,1966.77,1946.9,1890.47,370780000
2015-01-02,1997.48,2000.11,1952.23,1959.41,1964.31,1955.83,1894.26,404980000
2015-01-09,1958.93,1974.49,1900.04,1948.88,1957.88,1958.77,1898.13,809920000
2015-01-16,1948.16,1964.68,1886.64,1927.57,1962.19,1958.19,1900.5,940430016
2015-01-23,1928.05,1974.97,1912.73,1957.26,1957.78,1959.44,1903.9,545809984
2015-01-30,1948.64,1967.79,1897.89,1904.11,1939.45,1953.11,1904.72,765880000
2015-02-06,1906.03,1980.24,1889.99,1965.88,1940.74,1952.53,1908.08,645249984
2015-02-13,1963,2006.09,1950.08,2004.66,1951.9,1954.89,1912.44,465689984
2015-02-20,2002.5,2019.26,1992.45,2017.58,1969.9,1966.04,1917.24,389980000
2015-02-27,2017.82,2027.88,2010.64,2013.52,1981.15,1969.47,1923.57,400720000
2015-03-06,2014.71,2025.72,1977.85,1982.87,1996.9,1968.17,1928.72,577320000
2015-03-13,1985.51,1994.12,1951.75,1962.8,1996.29,1968.51,1932.29,613489984
2015-03-20,1963.76,2024.79,1957.99,2017.58,1998.87,1975.38,1936.57,755049984
2015-03-27,2016.14,2025.03,1954.15,1972.65,1989.88,1979.89,1938.92,581120000
2015-04-03,1972.89,2000.76,1954.39,1979.38,1983.06,1982.1,1941.34,447150016
2015-04-10,1960.16,2014.7,1959.44,2013.98,1989.28,1993.09,1945.6,443230016
2015-04-17,2013.74,2023.59,1984.18,1994.76,1995.67,1995.98,1948.35,509110016
2015-04-24,2000.04,2032.48,1997.64,2029.6,1998.07,1998.47,1953.15,406929984
2015-05-01,2031.04,2037.29,1989.71,2019.75,2007.49,1998.69,1958.13,556609984
2015-05-08,2019.99,2032.72,1976.98,2026.47,2016.91,1999.98,1965.42,563440000
2015-05-15,2027.91,2040.17,1998.36,2036.56,2021.43,2005.35,1973.48,462550016
2015-05-22,2036.8,2050.98,2030.08,2041.85,2030.85,2013.26,1979.2,345720000
2015-05-29,2041.85,2044.25,2014.46,2024.07,2029.74,2013.91,1982.69,417420000
2015-06-05,2025.03,2038.25,2002.45,2010.86,2027.96,2017.73,1985.27,546280000
2015-06-12,2010.61,2032.27,1988.27,2011.29,2024.93,2020.92,1987.49,537910016
2015-06-19,2003.09,2044.32,1989.1,2023.58,2022.33,2021.88,1989.36,632750016
2015-06-26,2031.3,2046.98,2012.49,2021.66,2018.29,2024.57,1991.02,432760000
2015-07-03,1991.03,2009.6,1974.39,1995.61,2012.6,2021.17,1991.51,625900032
2015-07-10,1995.37,2004.53,1962.33,1995.85,2009.6,2018.78,1994.5,729390016
2015-07-17,1982.1,2045.05,1979.45,2043.84,2016.11,2020.52,1996.66,481409984
2015-07-24,2043.12,2051.08,1996.57,2004.05,2012.2,2017.27,1996.93,445340000
2015-07-31,2004.77,2034.68,1983.79,2024.31,2012.73,2015.51,1999.09,556270016
2015-08-07,2024.55,2032.51,1989.1,2000.19,2013.65,2013.12,2000.8,515460000
2015-08-14,1998.74,2027.44,1974.15,2015.63,2017.6,2013.6,2003.74,540649984
2015-08-21,2015.63,2029.37,1897.7,1901.8,1989.19,2002.65,2001.89,864630016
2015-08-28,1895.05,1922.3,1766.27,1919.4,1972.27,1992.23,2002.4,1650000000
2015-09-04,1916.03,1917.47,1831.62,1853.81,1938.17,1975.45,1998.66,938739968
2015-09-11,1848.98,1921.57,1848.02,1890.3,1916.19,1964.92,1994.85,543680000
2015-09-18,1892.97,1949.91,1875.76,1890.54,1891.17,1954.39,1990.62,792540032
2015-09-25,1889.33,1908.47,1838.93,1860.25,1882.86,1936.03,1985.51,666840000
2015-10-02,1856.62,1884,1803.79,1883.27,1875.63,1923.95,1982.19,843100032
2015-10-09,1881.33,1952.09,1877.7,1945.79,1894.03,1916.1,1981.62,621030016
2015-10-16,1943.61,1964.21,1921.56,1963.24,1908.62,1912.4,1979.81,492260000
2015-10-23,1962.27,2010.73,1945.79,2002.49,1931.01,1911.09,1980.81,576360000
2015-10-30,2002.49,2030.36,1988.19,2010,1960.96,1921.91,1981.83,504449984
2015-11-06,2009.28,2045.38,2000.8,2029.39,1990.18,1932.91,1982.34,466620000
2015-11-13,2027.69,2033.27,1949.67,1956.45,1992.31,1943.17,1981.06,549619968
2015-11-20,1944.82,2030.12,1937.07,2024.54,2004.58,1956.6,1980.89,542339968
2015-11-27,2025.51,2033.75,2002.01,2025.75,2009.23,1970.12,1981.09,253100000
2015-12-04,2025.27,2040.29,1977.29,2024.3,2012.09,1986.52,1981.02,678259968
2015-12-11,2027.93,2031.08,1942.26,1947.12,1995.63,1992.91,1978.04,695100032
2015-12-18,1947.36,2016.69,1929.61,1938.12,1991.97,1992.14,1974.58,956960000
2015-12-25,1943.23,2004.04,1941.28,1995.77,1986.21,1995.39,1973.64,369649984
2016-01-01,1995.77,2018.88,1975.34,1980.45,1977.15,1993.19,1972.63,336740000
2016-01-08,1982.63,1988.23,1858.34,1859.8,1944.25,1978.17,1967.58,908569984
2016-01-15,1857.61,1893.85,1799.23,1824.29,1919.68,1957.66,1960.93,1150000000
2016-01-22,1819.18,1855.91,1755.45,1847.88,1901.64,1946.8,1955.14,845880000
2016-01-29,1848.12,1880.72,1801.18,1877.8,1878.04,1932.13,1951.21,811420032
2016-02-05,1877.56,1887.53,1814.56,1824.53,1846.86,1912.01,1945.5,844000000
2016-02-12,1825.5,1833.53,1753.75,1807.99,1836.5,1890.37,1937.64,870950016
2016-02-19,1814.8,1881.2,1814.56,1862.72,1844.18,1881.93,1932.93,473400000
2016-02-26,1859.31,1915.5,1835.72,1890.2,1852.65,1877.14,1928.46,606470016
2016-03-04,1890.45,1953.2,1868.8,1941.04,1865.3,1871.67,1926.49,594600000
2016-03-11,1940.55,1967.46,1913.94,1965.26,1893.44,1870.15,1924.81,613800000
2016-03-18,1964.28,1996.79,1950.11,1991.65,1930.18,1883.34,1927.81,568739968
2016-03-25,1990.68,2001.43,1966.97,1982.86,1954.2,1899.19,1929.92,335809984
2016-04-01,1984.57,2020.49,1973.81,2018.53,1979.87,1916.26,1935.41,450700000
2016-04-08,2017.56,2024.89,1980.41,1994.83,1990.63,1927.96,1938.9,463900000
2016-04-15,1995.07,2034.91,1983.59,2028.31,2003.24,1948.34,1943.49,436420000
2016-04-22,2017.8,2057.88,2012.18,2039.06,2012.72,1971.45,1949.45,436889984
2016-04-29,2044.44,2047.13,1999.72,2012.67,2018.68,1986.44,1953.76,459000000
2016-05-06,2014.38,2030.75,1984.81,2006.56,2016.29,1998.08,1955.79,417790016
2016-05-13,2006.8,2032.95,1992.63,1997.52,2016.82,2003.73,1956.93,419640000
2016-05-20,1995.32,2022.93,1976.5,2003.87,2011.94,2007.59,1956.98,536330016
2016-05-27,2007.05,2051.53,1995.32,2050.06,2014.14,2013.43,1958.31,350929984
2016-06-03,2052.75,2058.61,2035.89,2050.55,2021.71,2020.2,1959.02,344620000
2016-06-10,2050.3,2072.05,2041.38,2048.99,2030.2,2023.24,1962.1,379649984
2016-06-17,2042.86,2050.95,2003.34,2021.26,2034.95,2025.89,1961.99,618520000
2016-06-24,2033.04,2080.65,1962.36,1981.5,2030.47,2021.2,1960.52,686990016
2016-07-01,1976.84,2062.24,1945.18,2057.83,2032.02,2023.08,1961.63,816780032
2016-07-08,2061.26,2086.54,2027.89,2081.63,2038.24,2029.98,1966.12,425320000
2016-07-15,2081.39,2128.26,2081.14,2113.29,2051.1,2040.65,1971.96,460620000
2016-07-22,2115.01,2130.47,2111.82,2127.77,2072.4,2053.67,1976.36,301800000
2016-07-29,2128.02,2132.68,2112.55,2128.51,2101.8,2066.14,1981.29,354590016
2016-08-05,2134.15,2138.57,2102.25,2136.85,2117.61,2074.82,1990.53,338080000
2016-08-12,2136.11,2145.19,2128.02,2140.29,2129.34,2083.79,2001.06,282920000
2016-08-19,2140.78,2150.59,2125.81,2141.76,2135.03,2093.07,2010.86,306590016
2016-08-26,2141.76,2151.33,2117.95,2128.75,2135.23,2103.82,2019.22,378230016
2016-09-02,2128.02,2143.72,2115.25,2138.08,2137.15,2119.47,2029.67,391020000
2016-09-09,2139.3,2149.14,2080.71,2083.41,2126.46,2122.03,2038.85,428950016
2016-09-16,2082.67,2122.8,2067.91,2099.66,2118.33,2123.84,2046.75,786099968
2016-09-23,2099.41,2139.29,2093.51,2124.77,2114.93,2124.98,2054.57,410510016
2016-09-30,2123.04,2134.86,2099.91,2127.23,2114.63,2124.93,2060.78,501009984
2016-10-07,2125.5,2130.67,2103.11,2113.44,2109.7,2123.42,2065.72,428990016
2016-10-14,2118.86,2130.18,2075.29,2094.24,2111.87,2119.16,2069.14,450790016
2016-10-21,2093.51,2111.47,2084.15,2101.87,2112.31,2115.32,2073.1,364390016
2016-10-28,2104.09,2116.64,2079.97,2091.04,2105.57,2110.25,2075.52,420240000
2016-11-04,2087.35,2097.69,2046.74,2047.97,2089.71,2102.17,2077.29,485449984
2016-11-11,2073.57,2146.92,1997.26,2128.21,2092.67,2101.19,2080.62,747660032
2016-11-18,2131.17,2153.81,2119.1,2147.17,2103.25,2107.56,2084.22,407910016
2016-11-25,2145.94,2177.69,2144.95,2177.2,2118.32,2115.31,2089.71,234320000
2016-12-02,2174,2179.66,2150.61,2158.24,2131.76,2118.66,2094.77,413630016
2016-12-09,2150.37,2226.24,2145.44,2225.25,2167.21,2128.46,2102.36,426169984
2016-12-16,2225.74,2243.26,2213.65,2225.74,2186.72,2139.69,2109.75,636390016
2016-12-23,2226.48,2239.81,2222.04,2230.43,2203.37,2153.31,2115.76,341009984
2016-12-30,2229.2,2239.81,2198.85,2206.99,2209.33,2163.82,2120.98,264460000
2017-01-06,2211.43,2247.21,2210.2,2241.78,2226.04,2178.9,2127.41,320049984
2017-01-13,2241.53,2245.48,2219.08,2242.77,2229.54,2198.38,2134.79,320190016
2017-01-20,2240.55,2243.01,2223.52,2236.35,2231.66,2209.19,2143.28,311809984
2017-01-27,2236.35,2269.41,2222.29,2259.05,2237.39,2220.38,2149.99,374740000
2017-02-03,2252.14,2263.99,2232.65,2261.03,2248.2,2228.76,2155.97,384960000
2017-02-10,2263,2285.45,2251.16,2282.49,2256.34,2241.19,2161.61,299260000
2017-02-17,2283.97,2320.73,2282.98,2317.28,2271.24,2250.39,2167.93,375000000
2017-02-24,2315.8,2336.52,2315.31,2334.06,2290.78,2261.22,2174.78,308060000
2017-03-03,2331.84,2369.59,2326.66,2350.09,2308.99,2273.19,2181.89,454860000
2017-03-10,2349.11,2349.6,2323.19,2340.48,2324.88,2286.54,2188.56,371340000
2017-03-17,2339.74,2360.49,2326.89,2347.15,2337.81,2297.07,2195.41,380569984
2017-03-24,2345.67,2350.61,2304.17,2317.01,2337.76,2304.5,2201.68,494830016
2017-03-31,2309.35,2338.75,2290.33,2331.34,2337.22,2314,2208.13,373360000
2017-04-07,2329.61,2346.9,2309.11,2324.42,2332.08,2320.54,2216.16,394360000
2017-04-14,2323.93,2335.29,2296.51,2299.97,2323.98,2324.43,2222.84,330409984
2017-04-21,2296.51,2330.35,2295.27,2319.73,2318.49,2328.15,2229.33,423289984
2017-04-28,2337.76,2366.42,2337.27,2352.34,2325.56,2331.66,2236.84,401550016
2017-05-05,2353.33,2370.87,2347.4,2369.39,2333.17,2335.19,2245.37,320860000
2017-05-12,2374.08,2375.31,2350.86,2360.49,2340.38,2336.23,2254.24,270310016
2017-05-19,2360.49,2376.06,2316.77,2353.33,2351.05,2337.52,2262.63,507390016
2017-05-26,2353.57,2389.15,2350.12,2385.2,2364.15,2341.32,2272.43,269230016
2017-06-02,2385.44,2410.89,2374.33,2408.91,2375.46,2350.51,2284.46,284630016
2017-06-09,2406.44,2416.83,2386.17,2401.75,2381.93,2357.55,2293.58,347430016
2017-06-16,2401.5,2416.58,2389.88,2404.47,2390.73,2365.56,2302.16,375800000
2017-06-23,2406.94,2424.74,2401.5,2408.42,2401.75,2376.4,2309.86,289140000
2017-06-30,2405.46,2420.79,2376.03,2394.58,2403.62,2383.89,2317.74,402760000
2017-07-07,2395.56,2409.91,2379,2396.06,2401.05,2388.26,2323.44,217670000
2017-07-14,2396.55,2434.39,2383.94,2429.19,2406.54,2394.24,2330.22,246360000
2017-07-21,2430.18,2449.22,2421.28,2442.55,2414.16,2402.44,2337.29,263150000
2017-07-28,2442.79,2453.43,2430.18,2443.29,2421.13,2411.44,2345.17,269969984
2017-08-04,2443.54,2450.71,2436.36,2445.02,2431.22,2417.42,2351.94,269150016
2017-08-11,2445.27,2461.34,2403.72,2413.37,2434.68,2417.87,2357.63,351700000
2017-08-18,2414.85,2447,2393.09,2400.26,2428.9,2417.72,2363.09,450489984
2017-08-25,2402.24,2427.96,2389.38,2415.84,2423.56,2418.86,2368.32,294000000
2017-09-01,2415.35,2452.68,2394.58,2447.24,2424.35,2422.74,2374.52,319540000
2017-09-08,2434.39,2444.28,2418.81,2435.87,2422.52,2426.87,2379.64,271180000
2017-09-15,2442.55,2474.47,2441.56,2471.75,2434.19,2434.44,2384.79,378369984
2017-09-22,2473.48,2481.65,2466.55,2473.97,2448.94,2438.92,2389.45,252340000
2017-09-29,2473.48,2492.04,2459.62,2490.31,2463.83,2443.69,2394.12,322500000
2017-10-06,2492.29,2524.7,2491.3,2519.01,2478.18,2451.26,2400.07,325960000
2017-10-13,2517.28,2529.4,2513.32,2526.68,2496.34,2459.43,2406.06,228400000
2017-10-20,2526.19,2548.21,2516.54,2547.71,2511.54,2472.86,2413.75,261750000
2017-10-27,2546.48,2554.4,2515.55,2552.17,2527.18,2488.06,2421.11,389929984
